"rangeE","n_clusters","n_displacements","medianSX","meanE","CIL","CIM"
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(0,20]",77,530,-0.273597383162405,7.35121534085684,-0.648773421166488,-0.0387710110938087
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
"(20,1.5e+03]",199,1126,0.459947091119966,164.785030738723,0.0066428200680093,1.05623545579192
