"meanE","SpeedXY"
"6",5.9891619526786
"6",19.2206122259385
"6",2.95315940221904
"6",20.2276666333494
"6",21.5627366032328
"6",9.902962253757
"6",22.1474976212664
"6",13.4342463900298
"6",12.2453769622196
"6",15.8576640645077
"6",19.6213402419875
"6",11.1408136385798
"6",13.4207030254806
"6",15.3518930906052
"6",17.7423774563861
"6",23.3388361759921
"6",24.2207919872263
"6",19.2291365420664
"6",22.5618785823798
"6",16.4004252699094
"6",22.1269302920402
"6",29.9745584889098
"6",17.4792179052991
"6",19.3114363618453
"6",16.3230179178187
"6",24.7045511049167
"6",14.0214078480416
"6",21.3178521453677
"6",16.2085698675516
"6",11.3527042853425
"6",22.3727941362428
"6",12.6609482388974
"6",14.2499655024964
"6",22.4078449420829
"6",14.3469679841435
"6",13.0715387883064
"6",18.6241153458421
"6",16.5725154872437
"6",1.04723122136084
"6",11.6084493866466
"6",14.3445628133242
"6",11.0340095645993
"6",30.0093169232078
"6",13.1438213716998
"6",17.405937120997
"6",17.7305967429178
"6",13.1906556305286
"6",22.6956156893742
"6",11.6548626225848
"6",28.5374066247789
"6",28.9473172212326
"6",14.1425299109605
"6",28.2997591287895
"6",19.6366960801684
"6",17.6756125465618
"6",26.021413907641
"6",7.25886309471816
"6",11.4227650774628
"6",19.8871297614017
"6",28.7481562564966
"6",26.6895816610837
"6",10.2232652669017
"6",9.6807753936873
"6",11.6771495300327
"6",15.1820560539004
"6",25.2128166469124
"6",26.2414254173258
"6",19.0958354973544
"6",20.3553202220963
"6",9.48286816907082
"6",15.8023301801339
"6",9.5452272495336
"6",12.2191894882432
"6",16.2187918483688
"6",17.9819229089927
"6",2.67154492476767
"6",18.754307706313
"6",21.1978295673791
"6",12.5835290289524
"6",10.4956856947018
"6",17.2748425724865
"6",9.904885823814
"6",21.035652830032
"6",17.0893908578324
"6",12.9075335039564
"6",12.0110401451551
"6",18.4115851124211
"6",23.4771381459991
"6",3.2318143543114
"6",10.548068129839
"6",44.938694480902
"6",3.4365746999437
"6",8.23517359029912
"6",12.3241512959898
"6",14.4097132587822
"6",20.1163147793126
"6",2.54502169030171
"6",17.9091750989759
"6",10.3421160196971
"6",14.7870885336435
"6",18.1604372434281
"6",10.4015540994194
"6",5.60542940458479
"6",12.4875147293168
"6",15.518148104455
"6",12.5295594641142
"6",9.579601852542
"6",20.4850469842153
"6",16.2934147019232
"6",9.23325027005514
"6",15.9752925290516
"6",10.2774737982887
"6",8.42495788925652
"6",10.9109193898208
"6",20.5492903079569
"6",9.19008844399038
"6",8.63220776894208
"6",15.8799841429897
"6",12.9212133347797
"6",11.2751885275258
"6",17.1619937675348
"6",9.88814781108876
"6",16.9108397482352
"6",26.0901328522613
"6",9.97607689629618
"6",14.6716038628949
"6",23.6517230158532
"6",22.2677422438964
"6",19.8798611836664
"6",27.1753681063026
"6",11.707755107493
"6",18.2359520469141
"6",8.5609885441065
"6",16.4384691288088
"6",19.265937765449
"6",19.5562731450073
"6",18.4189648385233
"6",24.3436892846199
"6",13.7998641878709
"6",16.5319294607363
"6",16.4068907523615
"6",20.1222883636661
"6",10.912173048931
"6",17.9420062166897
"6",20.1511070111175
"6",15.1320253738898
"6",14.5174157006999
"6",20.003013740756
"6",13.2692527162364
"6",18.9859093015936
"6",18.2534433933811
"6",19.2844778168331
"6",25.5926374915843
"6",16.5904727000888
"6",18.430288752026
"6",6.70520703371742
"6",21.778688063387
"6",7.62547190417886
"6",27.2967059664164
"6",21.1121584478578
"6",23.7321833477923
"6",23.0752139636541
"6",1.33954369292297
"6",30.9084832890868
"6",18.710893569797
"6",11.1345893728765
"6",18.6865119409567
"6",6.27610511570358
"6",16.0165765495333
"6",21.9465088407062
"6",22.6342610857047
"6",17.100154057375
"6",13.8450948055895
"6",17.0607582313844
"6",13.8565817204002
"6",7.95523144665822
"6",10.9780521777425
"6",11.4234382844564
"6",11.3658913074665
"6",8.9276802780258
"6",10.8438449521733
"6",14.6071422870098
"6",18.0476671848289
"6",21.3742690059943
"6",16.5695055907177
"6",12.9730813154138
"6",16.0145690212472
"6",23.4569563964728
"6",13.721251454162
"6",18.6184661018902
"6",11.1951771948781
"6",17.5418602319326
"6",33.5146530869494
"6",17.813363554076
"6",18.7969315334524
"6",22.2392099939282
"6",24.9872098015205
"6",14.991466054757
"6",22.7995014511884
"6",19.5281787704059
"6",24.3757313870525
"6",12.2845117082395
"6",23.0238088929127
"6",25.2264747934459
"6",17.3794565258434
"6",19.6784070866654
"6",18.0363053267556
"6",24.5252206271843
"6",15.8204903031973
"6",20.4283074062903
"6",8.7256946932191
"6",24.343337683413
"6",11.8871167864385
"6",23.0941243107589
"6",17.912666464271
"6",4.75146040470238
"6",8.83820916558228
"6",14.4867433835637
"6",26.6935473394481
"6",22.0111482869472
"6",15.8861394167029
"6",24.5722672515072
"6",13.2192834084879
"6",23.5232410127257
"6",13.9538585375172
"6",28.9327314942939
"6",12.9459977884897
"6",18.8745262678339
"6",28.9665759281934
"6",35.1677021788617
"6",12.7843712105659
"6",13.4266081339165
"6",15.5596176422144
"6",5.97819576533902
"6",16.8341500831992
"6",19.2420167206972
"6",18.7349702253921
"6",22.9382077784803
"6",18.8841923164747
"6",25.6518394770225
"6",16.7531486772452
"6",27.4847641297789
"6",16.9914407788903
"6",10.5946114222202
"6",11.6881150144499
"6",20.7667013775949
"6",15.4109163426965
"6",17.3181370188637
"6",20.9285126985517
"6",12.6192006034531
"6",15.7976508797999
"6",22.768953173009
"6",16.8084338364634
"6",28.3699815732753
"6",14.6306951102996
"6",19.3715030107541
"6",36.0648286269785
"6",13.9156253101002
"6",11.9688189311042
"6",17.3219872890086
"6",24.5107426647422
"6",12.6780479506431
"6",18.0931176874036
"6",12.8221270195879
"6",23.7269269619545
"6",13.6274960929725
"6",29.6150730781088
"6",11.3229812421275
"6",9.3781372249422
"6",2.03429915574418
"6",9.12609519749622
"6",14.0577185370044
"6",7.95679187393106
"6",14.753546342399
"6",23.6988642592636
"6",21.6536583351445
"6",18.3599369534134
"6",19.0003581207751
"6",12.9433824687511
"6",15.2904084743036
"6",12.4237366278213
"6",9.47831989645476
"6",10.2617200344265
"6",18.3433439910787
